frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
212,2,811,432,1082,679,924.0,554.0,907.8805748781658,582.3266093909014,0.0,0,1
213,2,828,440,1045,676,922.0,530.0,902.1117822104555,575.4401152492362,0.0,0,1
214,2,788,441,1004,656,881.0,558.0,886.5006477486847,576.7992279690332,0.0,0,1
215,2,751,434,967,652,840.0,538.0,862.6409692101308,570.3931313071355,0.0,0,1
216,2,703,420,929,644,804.0,515.0,833.6708747099302,556.9176045835231,0.0,0,1
217,2,660,418,892,639,776.0,512.0,803.2745673169745,544.2703459712184,0.0,0,1
218,2,610,414,862,632,727.0,513.0,765.4795445430243,534.0039828631434,0.0,0,1
219,2,578,417,839,634,719.0,580.0,734.7458977283281,546.6409255782257,0.0,0,1
220,2,567,412,846,625,687.0,571.0,702.6991893001939,554.4655450145287,0.0,0,1
221,2,557,404,821,621,690.0,489.0,680.681335660793,535.2049188724235,0.0,0,1
222,2,531,395,802,614,653.0,487.0,654.5281909583962,518.6414376700222,0.0,0,1
223,2,537,387,788,604,644.0,478.0,633.6422651939893,502.59576965259697,0.0,0,1
224,2,513,380,784,598,641.0,475.0,618.9450570959667,489.1903962961742,0.0,0,1
225,2,480,387,758,605,641.0,475.0,610.1225318593727,479.14403639753834,0.0,0,1
226,2,462,373,763,593,624.0,471.0,600.545944458506,470.7442227832452,0.0,0,1
227,2,452,361,769,568,622.0,456.0,594.7020760778471,460.29832682765067,0.0,0,1
228,2,451,349,781,555,621.0,446.0,591.9616120646174,449.74117267484144,0.0,0,1
229,2,450,338,789,544,622.0,436.0,592.0814304472398,439.139971453805,0.0,0,1
230,2,449,327,798,531,625.0,426.0,594.8441921580799,428.54351374404973,0.0,0,1
231,2,413,337,766,540,625.0,427.0,598.501645224851,421.41996178598856,0.0,0,1
232,2,436,323,791,526,630.0,419.0,604.1225758448618,414.34791751059004,0.0,0,1
233,2,452,314,810,516,637.0,412.0,611.6822024729356,407.56948046132527,0.0,0,1
234,2,480,309,824,514,645.0,408.0,620.8547923887317,401.9168425628227,0.0,0,1
235,2,473,304,833,507,652.0,400.0,630.7560807781771,395.8857219731682,0.0,0,1
236,2,474,300,845,506,672.0,424.0,645.0488514491666,399.47195216086914,0.0,0,1
237,2,434,314,810,522,668.0,422.0,655.2001209314556,402.74324107421234,0.0,0,1
238,2,464,300,844,511,671.0,412.0,663.8642613156104,402.9926396545312,0.0,0,1
239,2,445,312,813,514,661.0,399.0,667.1161484183169,399.6296767659827,0.0,0,1
240,2,441,311,822,518,673.0,400.0,672.7433077360496,397.5924061860631,0.0,0,1
241,2,446,311,832,517,675.0,398.0,677.2528018362574,395.7070817190782,0.0,0,1
242,2,454,313,844,514,691.0,400.0,685.2190588366838,395.1686219367709,0.0,0,1
243,2,457,313,848,511,691.0,400.0,691.0346526647979,395.07986213649457,0.0,0,1
244,2,471,315,860,508,703.0,403.0,698.779382943004,396.24233713808695,0.0,0,1
245,2,487,318,874,511,713.0,406.0,707.4743144849768,398.37241956831616,0.0,0,1
246,2,506,321,894,512,728.0,410.0,718.4601019019001,401.5309207956212,0.0,0,1
247,2,537,324,917,514,750.0,410.0,733.4411698493197,404.19669622653197,0.0,0,1
248,2,571,324,954,510,779.0,408.0,753.7648224475807,405.7437271573904,0.0,0,1
249,2,574,326,958,504,779.0,408.0,769.212804265277,406.93916825099427,0.0,0,1
250,2,619,329,993,505,816.0,412.0,791.9610361744656,409.07218925927776,0.0,0,1
251,2,662,334,1041,509,859.0,414.0,822.4340530033343,411.33429757112884,0.0,0,1
252,2,707,342,1074,505,897.0,414.0,857.3884241710108,413.04538487793974,0.0,0,1
253,2,744,348,1116,506,934.0,420.0,895.2900210779203,416.1513695789921,0.0,0,1
254,2,779,356,1149,508,975.0,425.0,936.4150426895892,420.07307110994526,0.0,0,1
255,2,779,356,1150,507,975.0,425.0,966.9469018130775,423.05730154070346,0.0,0,1
256,2,831,349,1203,500,1011.0,432.0,999.6555666472545,427.40871987854536,0.0,0,1
257,2,877,351,1244,497,1041.0,433.0,1032.179540263231,430.98118428327075,0.0,0,1
