frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
249,2,222,186,1349,1005,815.0,541.0,791.080116218254,543.4989627009392,0.0,0,1
250,2,237,189,1329,992,819.0,536.0,808.4997021930827,539.1437390145439,0.0,0,1
251,,801,231,1105,479,959.0,335.0,864.8084390625806,473.20058803739397,0.0,0,1
252,3,804,228,1115,475,952.0,333.0,906.8374783930833,419.17051348438747,0.0,0,1
253,3,792,229,1104,475,951.0,334.0,938.0621248774254,377.3024681564796,0.0,0,1
254,3,794,227,1111,474,945.0,331.0,958.416907204459,345.04789355982854,0.0,0,1
255,3,791,224,1111,472,944.0,334.0,971.3214991649859,322.98331544444096,0.0,0,1
256,3,805,222,1098,467,953.0,322.0,981.4146133239009,304.70354600595164,0.0,0,1
257,3,803,221,1079,467,949.0,336.0,985.4510562505201,297.5115160775375,0.0,0,1
258,3,786,219,1059,467,925.0,320.0,978.6085125408839,289.81209316132555,0.0,0,1
259,3,757,223,1030,472,919.0,317.0,968.904907197233,285.3393899897904,0.0,0,1
260,3,759,216,1053,466,930.0,325.0,962.757933743428,286.6065327734445,0.0,0,1
261,3,767,215,1067,465,927.0,317.0,955.6845990001727,287.2173630043987,0.0,0,1
262,3,769,211,1087,459,941.0,318.0,953.5200096284888,289.6853660964556,0.0,0,1
263,3,743,211,1076,459,955.0,329.0,955.67337793913,296.46768751729104,0.0,0,1
264,3,738,208,1079,455,958.0,315.0,958.0518746661036,298.65637013067305,0.0,0,1
265,3,738,209,1080,455,959.0,315.0,959.9968959414658,301.1140716612044,0.0,0,1
266,3,743,206,1091,453,965.0,310.0,963.150037211134,302.05224891983664,0.0,0,1
267,3,756,207,1101,446,973.0,307.0,967.9244796897525,302.2238555112138,0.0,0,1
268,3,767,206,1096,443,963.0,297.0,968.3812104424841,299.49759496878625,0.0,0,1
269,3,779,207,1098,432,980.0,311.0,973.6901757777354,301.8487594127149,0.0,0,1
270,3,794,206,1132,431,970.0,311.0,974.5864499604739,303.99905325513765,0.0,0,1
271,3,796,207,1141,430,980.0,302.0,978.0581874137121,303.0755283218399,0.0,0,1
